river_name,country,date,current_speed_ms,u_ms,v_ms
Igan,Malaysia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Yu,China,2024-08-31,0.14105673948753525,0.024000000208616257,0.13900001347064972
Podkamennaya Tunguska,Russia,2024-08-31,0.0022360680837073196,0.0020000000949949026,0.0010000000474974513
Han,South Korea,2024-08-31,0.021377559913607787,-0.004000000189989805,0.021000001579523087
Anabar,Russia,2024-08-31,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Shabeelle,Somalia,2024-08-31,0.02332380884692313,-0.020000001415610313,-0.012000000104308128
Chobe,Botswana,2024-08-31,,,
Hai,China,2024-08-31,,,
Yana,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Malaya Ob,Russia,2024-08-31,0.0,0.0,0.0
Chao Phraya,Thailand,2024-08-31,0.01772004613285966,0.017000000923871994,-0.005000000353902578
Suez Canal,Egypt,2024-08-31,,,
Suez Canal,Egypt,2024-08-31,,,
Ismailiya Canal,Egypt,2024-08-31,0.01902629884290434,-0.01900000125169754,-0.0010000000474974513
Ishikari,Japan,2024-08-31,,,
Kayan,Indonesia,2024-08-31,0.01702938729099328,-0.0010000000474974513,0.017000000923871994
Barito,Indonesia,2024-08-31,0.05069516985340134,0.04700000211596489,-0.01900000125169754
Purari,Papua New Guinea,2024-08-31,0.0,0.0,0.0
Indragi,Indonesia,2024-08-31,,,
Okavango,Botswana,2024-08-31,,,
Cubango,Angola,2024-08-31,,,
Orange,South Africa,2024-08-31,0.10191173257617207,-0.07500000298023224,-0.0690000057220459
Orange,South Africa,2024-08-31,0.04833218765449313,0.020000001415610313,-0.04400000348687172
Semliki,Uganda,2024-08-31,,,
Semliki,Democratic Republic of the Congo,2024-08-31,,,
Koukourou,Central African Republic,2024-08-31,,,
Chari,Chad,2024-08-31,,,
Bamingui,Central African Republic,2024-08-31,,,
Jordan,Jordan,2024-08-31,,,
Jordan,Israel,2024-08-31,,,
Genale,Ethiopia,2024-08-31,,,
Yarkant,China,2024-08-31,,,
Taz,Russia,2024-08-31,0.0010000000474974513,0.0,0.0010000000474974513
Liao,China,2024-08-31,,,
Yuan,China,2024-08-31,0.10638139557250276,0.10600000619888306,-0.009000000543892384
Yuan,China,2024-08-31,0.04201190326673209,0.032999999821186066,0.026000000536441803
Sutlej,India,2024-08-31,,,
Sutlej,India,2024-08-31,,,
Atbara,Sudan,2024-08-31,0.08321658916959154,-0.006000000052154064,-0.08300000429153442
Atbara,Sudan,2024-08-31,0.01676305544516636,-0.005000000353902578,0.01600000075995922
Biya,Russia,2024-08-31,,,
Biya,Russia,2024-08-31,,,
Nakanbé,Ghana,2024-08-31,,,
Nakanbé,Burkina Faso,2024-08-31,,,
Vilyuy,Russia,2024-08-31,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Vilyuy,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Han,China,2024-08-31,0.013928388654570543,-0.005000000353902578,0.013000000268220901
Han,China,2024-08-31,0.02154066068402008,0.00800000037997961,0.020000001415610313
Mahäna Nadï,India,2024-08-31,,,
Mahäna Nadï,India,2024-08-31,,,
Sassandra,Ivory Coast,2024-08-31,,,
Sassandra,Ivory Coast,2024-08-31,,,
Gan,China,2024-08-31,0.22032023485877064,0.14600001275539398,0.16500000655651093
Gan,China,2024-08-31,0.22032023485877064,0.14600001275539398,0.16500000655651093
Krishna,India,2024-08-31,0.016031220303323466,0.01600000075995922,0.0010000000474974513
Krishna,India,2024-08-31,0.04494441233648086,-0.024000000208616257,-0.03800000250339508
Kwango,Democratic Republic of the Congo,2024-08-31,,,
Kafue,Zambia,2024-08-31,,,
Jequitinhonha,Brazil,2024-08-31,,,
Chubut,Argentina,2024-08-31,0.04695743105941658,-0.021000001579523087,0.04200000315904617
Mendoza,Argentina,2024-08-31,0.004242640723997777,0.003000000026077032,0.003000000026077032
Salado,Argentina,2024-08-31,,,
Branco,Brazil,2024-08-31,,,
Purús,Brazil,2024-08-31,,,
Meta,Colombia,2024-08-31,,,
Madre de Dios,Bolivia,2024-08-31,,,
Paraiba,Brazil,2024-08-31,0.16911830718457138,-0.12400000542402267,-0.11500000208616257
Uruguay,Brazil,2024-08-31,,,
Pilcomayo,Bolivia,2024-08-31,,,
Lom,Cameroon,2024-08-31,,,
Tshuapa,Democratic Republic of the Congo,2024-08-31,,,
Omo,Ethiopia,2024-08-31,,,
Mananantanana,Madagascar,2024-08-31,0.04161730572322258,-0.024000000208616257,0.03400000184774399
Ouham,Central African Republic,2024-08-31,,,
Kadéï,Central African Republic,2024-08-31,,,
Ruvuma,Mozambique,2024-08-31,0.039824616231613846,0.03500000014901161,0.01900000125169754
Helmand,Afghanistan,2024-08-31,,,
Hong,China,2024-08-31,0.15356106714132123,0.1340000033378601,0.07500000298023224
Yamuna,India,2024-08-31,,,
Narmada,India,2024-08-31,,,
Dadu,China,2024-08-31,,,
Xar Moron,China,2024-08-31,,,
Kapuas,Indonesia,2024-08-31,0.0,0.0,0.0
Taritatu,Indonesia,2024-08-31,0.010816654307867659,-0.006000000052154064,0.009000000543892384
Chenab,Pakistan,2024-08-31,,,
Anadyr’,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Olenëk,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Tom’,Russia,2024-08-31,0.04386342742716204,0.018000001087784767,-0.04000000283122063
Kamchatka,Russia,2024-08-31,0.01600000075995922,0.01600000075995922,0.0
Digul,Indonesia,2024-08-31,0.0010000000474974513,0.0,0.0010000000474974513
Tocantins,Brazil,2024-08-31,,,
Limpopo,Mozambique,2024-08-31,0.20305911964345671,-0.08800000697374344,-0.18300001323223114
San Juan,Argentina,2024-08-31,0.013038405081479038,-0.013000000268220901,0.0010000000474974513
Mangoky,Madagascar,2024-08-31,0.04386342742716204,0.018000001087784767,-0.04000000283122063
Setit,Ethiopia,2024-08-31,0.02801785345198194,-0.023000001907348633,-0.01600000075995922
Mamberamo,Indonesia,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0
Kheta,Russia,2024-08-31,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Chulyshman,Russia,2024-08-31,,,
Konqi,China,2024-08-31,,,
Tarim,China,2024-08-31,,,
Desaguadero,Argentina,2024-08-31,0.013038405081479038,-0.013000000268220901,0.0010000000474974513
Bahr el  Zeraf,South Sudan,2024-08-31,,,
Sanaga,Cameroon,2024-08-31,,,
Busira,Democratic Republic of the Congo,2024-08-31,,,
Jubba,Somalia,2024-08-31,0.02778488837683757,0.014000000432133675,0.024000000208616257
Xiliao,China,2024-08-31,,,
Sangha,Republic of the Congo,2024-08-31,,,
Ruki,Democratic Republic of the Congo,2024-08-31,,,
Songhua,China,2024-08-31,,,
Min,China,2024-08-31,,,
Khatanga,Russia,2024-08-31,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Grande,Brazil,2024-08-31,,,
Grande,Brazil,2024-08-31,,,
Syr Darya,Kazakhstan,2024-08-31,,,
Syr Darya,Kazakhstan,2024-08-31,,,
Naryn,Kyrgyzstan,2024-08-31,,,
Naryn,Kyrgyzstan,2024-08-31,,,
Mouhoun,Ghana,2024-08-31,,,
Mouhoun,Burkina Faso,2024-08-31,,,
Volta,Ghana,2024-08-31,,,
Volta,Ghana,2024-08-31,,,
Culuene,Brazil,2024-08-31,,,
Godävari,India,2024-08-31,0.03395585360844216,-0.032999999821186066,0.00800000037997961
Tobol,Russia,2024-08-31,0.01708800822051957,-0.01600000075995922,0.006000000052154064
Lower Tunguska,Russia,2024-08-31,0.0010000000474974513,0.0,0.0010000000474974513
Marañón,Peru,2024-08-31,0.02302173077405423,0.0010000000474974513,-0.023000001907348633
Caquetá,Colombia,2024-08-31,,,
Pamir,Afghanistan,2024-08-31,,,
Indigirka,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Juruena,Brazil,2024-08-31,,,
Colorado,Argentina,2024-08-31,,,
Bío-Bío,Chile,2024-08-31,0.004000000189989805,-0.004000000189989805,0.0
Panj,Afghanistan,2024-08-31,,,
Santa Cruz,Argentina,2024-08-31,0.012041595237747244,-0.009000000543892384,0.00800000037997961
Xingu,Brazil,2024-08-31,,,
Amu Darya,Uzbekistan,2024-08-31,,,
Tapajós,Brazil,2024-08-31,,,
Trofimovskaya Protoka,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Tumatskaya Protoka,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Japurá,Brazil,2024-08-31,,,
Xi,China,2024-08-31,0.0010000000474974513,-0.0010000000474974513,0.0
Orange,South Africa,2024-08-31,,,
Paraná,Brazil,2024-08-31,,,
Paraná,Brazil,2024-08-31,,,
Araguaia,Brazil,2024-08-31,,,
Vaal,South Africa,2024-08-31,,,
Vaal,South Africa,2024-08-31,,,
Aldan,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
São Francisco,Brazil,2024-08-31,,,
São Francisco,Brazil,2024-08-31,,,
Shishhid Gol,Mongolia,2024-08-31,,,
Shishhid Gol,Mongolia,2024-08-31,,,
Paranaíba,Brazil,2024-08-31,,,
Paranaíba,Brazil,2024-08-31,,,
Yenisey,Russia,2024-08-31,0.0010000000474974513,0.0,0.0010000000474974513
Ob,Russia,2024-08-31,,,
Ob,Russia,2024-08-31,,,
Tocantins,Brazil,2024-08-31,,,
Tocantins,Brazil,2024-08-31,,,
Bafing,Mali,2024-08-31,,,
Bénoué,Cameroon,2024-08-31,,,
Indaiá,Brazil,2024-08-31,,,
Kolyma,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
N'Mai,Myanmar,2024-08-31,,,
Magdalena,Colombia,2024-08-31,0.050159748878723244,-0.020000001415610313,-0.046000003814697266
Neuquén,Argentina,2024-08-31,0.0,0.0,0.0
Nanpan,China,2024-08-31,,,
Sénégal,Mauritania,2024-08-31,,,
Kyzyl-Khem,Russia,2024-08-31,,,
Nu,China,2024-08-31,,,
Benue,Nigeria,2024-08-31,,,
Ayeyarwady,Myanmar,2024-08-31,,,
Negro,Argentina,2024-08-31,,,
Malyy Yenisey,Russia,2024-08-31,,,
Verkhniy Yenisey,Russia,2024-08-31,,,
Verkhniy Yenisey,Russia,2024-08-31,0.02473863396874268,0.024000000208616257,0.006000000052154064
Nu,China,2024-08-31,,,
Hongshui,China,2024-08-31,0.12965339215917795,-0.013000000268220901,0.1290000081062317
Quan,China,2024-08-31,0.12965339215917795,-0.013000000268220901,0.1290000081062317
Xun,China,2024-08-31,0.08558621481376512,-0.010000000707805157,0.08500000089406967
Braco Menor,Brazil,2024-08-31,,,
Salween,Myanmar,2024-08-31,,,
Ganges,India,2024-08-31,,,
Indus,Pakistan,2024-08-31,,,
Indus,Pakistan,2024-08-31,,,
Niger,Mali,2024-08-31,,,
Niger,Nigeria,2024-08-31,,,
Ubangi,Democratic Republic of the Congo,2024-08-31,,,
Shiquan,China,2024-08-31,,,
Huang,China,2024-08-31,,,
Huang,China,2024-08-31,,,
Abay,Ethiopia,2024-08-31,,,
Abay,Ethiopia,2024-08-31,,,
Zambezi,Mozambique,2024-08-31,,,
Zambezi,Zambia,2024-08-31,0.1613071703161552,-0.15200001001358032,-0.05400000140070915
Shire,Malawi,2024-08-31,,,
Shire,Malawi,2024-08-31,0.12844454743246986,0.05300000309944153,0.11700000613927841
Amur,Russia,2024-08-31,,,
Amur,Russia,2024-08-31,,,
El Bahr el Azraq,Sudan,2024-08-31,,,
El Bahr el Azraq,Sudan,2024-08-31,,,
Hailar,China,2024-08-31,,,
Orinoco,Venezuela,2024-08-31,,,
Grande,Bolivia,2024-08-31,0.003162277699927237,-0.003000000026077032,0.0010000000474974513
Rio Negro,Brazil,2024-08-31,,,
Kibali,Democratic Republic of the Congo,2024-08-31,,,
Kasai,Democratic Republic of the Congo,2024-08-31,,,
Uele,Democratic Republic of the Congo,2024-08-31,,,
Argun’,Russia,2024-08-31,,,
Abay,Ethiopia,2024-08-31,,,
Mamoré,Bolivia,2024-08-31,0.003162277699927237,-0.003000000026077032,0.0010000000474974513
Guaporé,Brazil,2024-08-31,,,
Madeira,Brazil,2024-08-31,,,
Heilong Jiang,Russia,2024-08-31,,,
Huang,China,2024-08-31,,,
Ob,Russia,2024-08-31,0.0010000000474974513,0.0,0.0010000000474974513
Ideriyn,Mongolia,2024-08-31,,,
Selenga,Mongolia,2024-08-31,,,
Angara,Russia,2024-08-31,,,
Angara,Russia,2024-08-31,,,
Ertis,Kazakhstan,2024-08-31,,,
Ertis,Kazakhstan,2024-08-31,,,
Ertix,China,2024-08-31,,,
Maquan,China,2024-08-31,,,
Angara,Russia,2024-08-31,0.007071068032477886,0.0010000000474974513,0.007000000216066837
Angara,Russia,2024-08-31,0.02475883823146598,0.018000001087784767,-0.017000000923871994
Za,China,2024-08-31,,,
Paraná,Argentina,2024-08-31,,,
Lualaba,Democratic Republic of the Congo,2024-08-31,,,
Lancang,China,2024-08-31,0.08475848603172195,-0.02800000086426735,-0.08000000566244125
Congo,Democratic Republic of the Congo,2024-08-31,,,
Yarlung,China,2024-08-31,,,
Lualaba,Democratic Republic of the Congo,2024-08-31,,,
Irtysh,Russia,2024-08-31,0.003162277699927237,-0.003000000026077032,0.0010000000474974513
Congo,Democratic Republic of the Congo,2024-08-31,,,
Mekong,Laos,2024-08-31,0.005000000167638064,0.003000000026077032,0.004000000189989805
Dihang,China,2024-08-31,,,
Brahmaputra,India,2024-08-31,,,
Irrawaddy Delta,Myanmar,2024-08-31,0.09484724788217305,0.06400000303983688,-0.07000000029802322
Yangtze,China,2024-08-31,0.01897366700946608,-0.018000001087784767,0.006000000052154064
Amazonas,Brazil,2024-08-31,,,
Amazonas,Brazil,2024-08-31,,,
Nile,Sudan,2024-08-31,0.006403124632470025,-0.005000000353902578,-0.004000000189989805
Nile,Egypt,2024-08-31,,,
Victoria Nile,Uganda,2024-08-31,,,
Victoria Nile,Uganda,2024-08-31,,,
Kagera,United Republic of Tanzania,2024-08-31,,,
Albert Nile,Uganda,2024-08-31,,,
Albert Nile,Uganda,2024-08-31,,,
Ucayali,Peru,2024-08-31,0.02302173077405423,0.0010000000474974513,-0.023000001907348633
Tuotuo,China,2024-08-31,,,
Lena,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Tongtian,China,2024-08-31,,,
Bahr el Jebel,South Sudan,2024-08-31,,,
Jinsha,China,2024-08-31,,,
Bahr el Jebel,South Sudan,2024-08-31,,,
El Bahr el Abyad,South Sudan,2024-08-31,,,
Chang Jiang,China,2024-08-31,0.04080441150429523,-0.024000000208616257,0.032999999821186066
Rosetta Branch,Egypt,2024-08-31,,,
Damietta Branch,Egypt,2024-08-31,0.031048350642268407,-0.00800000037997961,-0.030000001192092896
Bykovskaya Protoka,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Olenekskaya Protoka,Russia,2024-08-31,0.0014142136295446348,0.0010000000474974513,0.0010000000474974513
Kalix,Sweden,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Kalix,Sweden,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Volkhov,Russia,2024-08-31,0.00538516517100502,-0.0020000000949949026,-0.005000000353902578
Volkhov,Russia,2024-08-31,0.00538516517100502,-0.0020000000949949026,-0.005000000353902578
Msta,Russia,2024-08-31,0.01077033034201004,-0.004000000189989805,-0.010000000707805157
Msta,Russia,2024-08-31,0.020396079479751323,-0.020000001415610313,0.004000000189989805
Murat,Turkey,2024-08-31,,,
Murat,Turkey,2024-08-31,,,
Indalsälven,Sweden,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Indalsälven,Sweden,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Kola,Russia,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Kola,Russia,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Jänisjoki,Russia,2024-08-31,0.0022360680837073196,0.0020000000949949026,-0.0010000000474974513
Jänisjoki,Finland,2024-08-31,0.0014142136295446348,0.0010000000474974513,-0.0010000000474974513
Sheksna,Russia,2024-08-31,0.003000000026077032,0.003000000026077032,0.0
Sheksna,Russia,2024-08-31,0.007071068032477886,0.0010000000474974513,0.007000000216066837
Vorma,Norway,2024-08-31,0.008544004110259785,-0.00800000037997961,-0.003000000026077032
Vorma,Norway,2024-08-31,0.008544004110259785,-0.00800000037997961,-0.003000000026077032
Vyatka,Russia,2024-08-31,,,
Vyatka,Russia,2024-08-31,,,
Unzha,Russia,2024-08-31,0.03220248554784991,-0.026000000536441803,0.01900000125169754
Unzha,Russia,2024-08-31,0.009848858375973414,-0.004000000189989805,0.009000000543892384
Vltava,Czechia,2024-08-31,,,
Moskva River,Russia,2024-08-31,0.014866069273307218,-0.014000000432133675,0.005000000353902578
Pinega,Russia,2024-08-31,0.0010000000474974513,-0.0010000000474974513,0.0
Tsna,Russia,2024-08-31,0.0853756414797073,0.08500000089406967,0.00800000037997961
Vym,Russia,2024-08-31,0.004472136167414639,0.0020000000949949026,-0.004000000189989805
Belaya,Russia,2024-08-31,,,
Belaya,Russia,2024-08-31,,,
Vienne,France,2024-08-31,0.05685068569055025,0.036000002175569534,0.04400000348687172
Qezel Owzan,Iran,2024-08-31,,,
Simav,Turkey,2024-08-31,,,
Kelkit,Turkey,2024-08-31,,,
Mio,Spain,2024-08-31,,,
Dora Baltea,Italy,2024-08-31,,,
Durance,France,2024-08-31,0.09052072020429633,-0.06300000101327896,-0.0650000050663948
Tarn,France,2024-08-31,0.07186793618528087,-0.026000000536441803,0.06700000166893005
Ofanto,Italy,2024-08-31,,,
Ialomița,Romania,2024-08-31,,,
Strymnas,Bulgaria,2024-08-31,,,
Seym,Russia,2024-08-31,,,
Marne,France,2024-08-31,0.0373363096382671,0.03500000014901161,-0.013000000268220901
Usa,Russia,2024-08-31,0.0,0.0,0.0
Segre,Spain,2024-08-31,0.09406912969310245,-0.06800000369548798,-0.0650000050663948
Tvertsa,Russia,2024-08-31,0.022803510197709247,0.02200000174343586,-0.006000000052154064
Voronya,Russia,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Voronya,Russia,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Drin,Albania,2024-08-31,,,
Minho,Portugal,2024-08-31,,,
Bojana,Albania,2024-08-31,,,
Sefīd,Iran,2024-08-31,,,
Dordogne,France,2024-08-31,0.03448188079176111,-0.017000000923871994,0.030000001192092896
Shannon,Ireland,2024-08-31,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Shannon,Ireland,2024-08-31,0.004242640723997777,-0.003000000026077032,-0.003000000026077032
Ticino,Italy,2024-08-31,,,
Ticino,Switzerland,2024-08-31,0.04386342632308103,0.03200000151991844,-0.030000001192092896
Southern Bug,Ukraine,2024-08-31,,,
Southern Bug,Ukraine,2024-08-31,,,
Klarälven,Sweden,2024-08-31,0.01910497367371875,0.014000000432133675,-0.013000000268220901
Klarälven,Sweden,2024-08-31,0.0022360680837073196,-0.0020000000949949026,-0.0010000000474974513
Motala ström,Sweden,2024-08-31,0.055946405401157064,0.027000000700354576,0.049000002443790436
Motala ström,Sweden,2024-08-31,0.02325940842962425,-0.010000000707805157,0.021000001579523087
Ness,United Kingdom,2024-08-31,0.003162277699927237,-0.0010000000474974513,-0.003000000026077032
Ness,United Kingdom,2024-08-31,0.003162277699927237,-0.0010000000474974513,-0.003000000026077032
Oich,United Kingdom,2024-08-31,0.0020000000949949026,0.0,-0.0020000000949949026
Oich,United Kingdom,2024-08-31,0.010440307194358116,-0.003000000026077032,-0.010000000707805157
Kama,Russia,2024-08-31,,,
Kama,Russia,2024-08-31,,,
Chusovaya,Russia,2024-08-31,0.040607882435571965,0.02500000037252903,-0.03200000151991844
Chusovaya,Russia,2024-08-31,0.040607882435571965,0.02500000037252903,-0.03200000151991844
Olt,Romania,2024-08-31,,,
Inn,Austria,2024-08-31,,,
Morava,Czechia,2024-08-31,0.033837850049367506,0.02800000086426735,-0.01900000125169754
Warta,Poland,2024-08-31,,,
Main,Germany,2024-08-31,0.0354682974719282,-0.023000001907348633,0.027000000700354576
Ems,Germany,2024-08-31,0.024413112638992956,0.020000001415610313,-0.014000000432133675
Guadalquivir,Spain,2024-08-31,0.0,0.0,0.0
Maas,France,2024-08-31,0.0143178214912816,-0.014000000432133675,-0.003000000026077032
Þjórsá,Iceland,2024-08-31,0.0010000000474974513,0.0,-0.0010000000474974513
Bug,Poland,2024-08-31,,,
Karkheh,Iran,2024-08-31,,,
Sakarya,Turkey,2024-08-31,,,
Muonio,Finland,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Kura,Azerbaijan,2024-08-31,,,
Kura,Azerbaijan,2024-08-31,,,
Yonne,France,2024-08-31,0.021023797405667972,0.01900000125169754,0.009000000543892384
Mukhavyets,Belarus,2024-08-31,,,
Schelde,Belgium,2024-08-31,0.022203605042146714,0.02200000174343586,0.003000000026077032
Trent,United Kingdom,2024-08-31,0.007071068032477886,0.007000000216066837,0.0010000000474974513
Talkeh,Iran,2024-08-31,,,
Adige,Italy,2024-08-31,,,
Luza,Russia,2024-08-31,0.0028284272590892697,-0.0020000000949949026,-0.0020000000949949026
Sura,Russia,2024-08-31,0.0470106392106691,-0.0010000000474974513,0.04700000211596489
Vishera,Russia,2024-08-31,0.003162277699927237,-0.003000000026077032,0.0010000000474974513
Büyük Menderes,Turkey,2024-08-31,0.03590264637196661,-0.00800000037997961,-0.03500000014901161
Haliacmon,Greece,2024-08-31,,,
Doubs,France,2024-08-31,0.10606602139266698,0.015000000596046448,-0.10500000417232513
Severn,United Kingdom,2024-08-31,0.003162277699927237,-0.0010000000474974513,-0.003000000026077032
Mureș,Romania,2024-08-31,0.009219545008840882,0.009000000543892384,0.0020000000949949026
Drina,Bosnia and Herzegovina,2024-08-31,,,
Esla,Spain,2024-08-31,0.019697716751946828,0.00800000037997961,0.018000001087784767
Patsoyoki,Norway,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Patsoyoki,Norway,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Aras,Azerbaijan,2024-08-31,,,
Ticino,Italy,2024-08-31,0.00806225803015844,-0.004000000189989805,0.007000000216066837
Caledonian Canal,United Kingdom,2024-08-31,0.006403124632470025,0.004000000189989805,-0.005000000353902578
Luirojoki,Finland,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Oulu,Finland,2024-08-31,0.0014142136295446348,-0.0010000000474974513,-0.0010000000474974513
Sane,France,2024-08-31,0.10606602139266698,0.015000000596046448,-0.10500000417232513
Maas,Netherlands,2024-08-31,0.008485281447995555,-0.006000000052154064,0.006000000052154064
Atshan,Iraq,2024-08-31,,,
Guadiana,Spain,2024-08-31,0.004242640723997777,0.003000000026077032,0.003000000026077032
Guadiana,Spain,2024-08-31,0.03310589197749123,0.030000001192092896,-0.014000000432133675
